"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"eta[58]",132.814009061667,132.77825,1.76474189896239,1.74826709400003,129.8725715,135.7444585,1.00076489678384,6665.01774449078,4461.8426092064
"eta[59]",137.662992928333,137.65269,1.92498213507883,1.96028630699999,134.4718365,140.7431215,1.00059492075281,6986.69347812238,4621.48050296172
"eta[60]",135.46394838,135.48554,1.64791190178958,1.595840988,132.7016155,138.209924,1.00051860107923,6576.69619398105,4527.51579771584
"y_rep[1]",126.832321292167,126.785215,9.62114322403327,9.50107160099998,110.9742265,142.6330205,1.00051386647976,5807.01490752852,6052.22318444
"y_rep[2]",136.4486812995,136.448385,9.52376891629361,9.547677132,120.759549,151.762298,0.999974983946238,5686.48739176878,5705.91885794555
"y_rep[3]",138.463110136667,138.54486,9.39311790680043,9.26670219300002,122.626737,153.589222,1.00020564971233,5690.22011322571,5378.63714062489
"y_rep[4]",134.049568794667,134.053925,9.57683684280546,9.442716465,118.3036455,149.9502165,0.999907818768578,6411.25325335864,5749.77511600355
"y_rep[5]",128.469102376167,128.41609,9.54456374101288,9.40912074899999,113.0219745,144.511931,1.0000852087909,5661.85540914498,5555.93719741282
"y_rep[6]",129.714589190833,129.542055,9.58074460338513,9.61208868899998,114.4807355,145.544799,1.00105116699704,5929.83991162634,5687.13065628455
"y_rep[7]",137.840528903333,137.82835,9.46053984007346,9.37792684499999,122.3046435,153.421255,1.00017625102341,5957.3517150412,5868.90730073256
"y_rep[8]",136.5640686365,136.61476,9.31881455891774,9.21271331399999,121.195381,152.009342,0.999939925924372,5895.80692721425,5732.4375744185
"y_rep[9]",137.2520185255,137.419465,9.45431699583894,9.236168046,121.513816,152.736769,1.00032456967293,5931.89208257286,5270.58068283036
"y_rep[10]",134.658281455,134.6551,9.46722584345841,9.59624710800001,119.096679,150.069178,1.00035825260541,6170.04583669027,6099.54840170881
"y_rep[11]",133.93510292,133.94821,9.551423734885,9.71907310500001,118.467435,149.5586855,1.00016268762418,5785.78259020928,5871.09749448598
"y_rep[12]",137.02851207,137.109075,9.27562843634694,9.055313085,121.90593,152.2779405,1.00007762788572,5710.62792264787,5848.02339195163
"y_rep[13]",131.723053977,131.758505,9.21837634244941,9.18472923900001,116.53916,146.8833105,0.999639301023336,5953.32747544404,5932.93259879212
"y_rep[14]",133.533913692333,133.48245,9.5942116718786,9.32734053299999,117.575987,149.528008,1.00015230741491,6376.14171099063,5760.14546895616
"y_rep[15]",123.159916953667,123.070315,9.26595237188819,9.063363603,107.957551,138.3226695,0.999873954537767,5925.32796855756,5849.31979415912
"y_rep[16]",117.056816485167,117.080955,9.43939687833608,9.32879348099999,101.7243885,132.497701,1.00034163126931,5955.61532868356,5918.68143176679
"y_rep[17]",125.470335750833,125.42537,9.64702271084298,9.42952132499999,109.6892235,141.0692775,0.99995812477601,6051.68278422018,5694.53395314917
"y_rep[18]",127.808719984667,127.810405,9.52153651292124,9.622822713,112.2493065,143.5604515,1.00087570926561,5953.01670417163,5768.24185426746
"y_rep[19]",121.086389631667,120.992775,9.57403167234442,9.50665359000001,105.388459,136.945516,0.999957614978255,5797.93406150933,5843.9387243308
"y_rep[20]",116.3048767985,116.268985,9.45869952454069,9.230237646,101.008922,131.8683975,1.00043550274884,5622.63712201582,5753.1361845851
"y_rep[21]",120.185114376333,120.211735,9.38646499031853,9.307977777,104.8563955,135.477605,1.00006641901578,5910.48508601433,5770.71454354178
"y_rep[22]",125.791016482833,125.88002,9.46888328557237,9.45660842700002,110.0786575,141.2696835,1.00038846129502,5509.4299825739,5755.20207108701
"y_rep[23]",112.894819222333,112.876325,9.26106110879306,9.18327629099999,97.8033227,128.0738325,0.999926997090148,5385.34711503281,5722.28234950084
"y_rep[24]",121.986800674833,122.018235,9.80418614671444,9.720348141,105.6539115,138.0013925,1.00106745483492,6006.70065742408,5849.11601750132
"y_rep[25]",120.243617703667,120.13608,9.45824056623352,9.178784013,104.847524,135.7717865,1.00051873679356,5947.13661874874,5884.41519754865
"y_rep[26]",126.055694034833,126.124285,9.22850594617929,9.33968317800001,111.2102535,141.0299995,0.99984046648638,6057.81935086874,5707.07769098489
"y_rep[27]",126.7181681725,126.62771,9.38503828295791,9.42714175199998,111.5599185,142.172714,0.999902283773973,5950.6125069641,5694.5901893784
"y_rep[28]",114.964757165,115.030985,9.40854518505292,9.278236821,99.60452135,130.1744575,1.00038185484356,5969.85750038363,5760.14738010972
"y_rep[29]",116.790852163833,116.860135,9.38517662201949,9.197019993,101.676817,132.1794125,0.999765218963337,6048.66819141387,5732.46153129236
"y_rep[30]",121.457066906833,121.375705,9.36366496611459,9.34414580400001,106.0020865,136.8530885,1.00061899172505,5994.21309913839,6108.74493498536
"y_rep[31]",112.0222541045,111.86182,9.42922443422965,9.45474776400001,96.8154352,127.42681,0.999856171418581,5978.00484205864,5400.40590631803
"y_rep[32]",123.744211973833,123.877925,9.546531829537,9.43975126500001,107.909797,139.5681605,1.00046954329765,5563.72645068308,5451.83505255834
"y_rep[33]",127.274988165833,127.431165,9.71766261363657,9.45661583999999,110.8363555,143.0484765,1.00013359956355,5859.19455536729,5887.28454035857
"y_rep[34]",125.9178902665,125.833945,9.36253709525069,9.330402102,110.793959,141.3361105,1.00044606234092,5837.46924367958,5875.01617391843
"y_rep[35]",121.5346260265,121.51907,9.34993238112683,9.44060376,106.1423145,136.813081,0.99977916564554,5921.62947071766,5930.60634223262
"y_rep[36]",117.245363098833,117.26679,9.69143915566127,9.46596363299999,101.256638,132.905881,0.999786314624889,6026.12143963348,5339.776263557
"y_rep[37]",115.722246282833,115.80989,9.41963437983654,9.26269176000001,100.044738,131.1647125,1.00014135844656,6090.28787127829,5579.92626571966
"y_rep[38]",110.484060692667,110.55889,9.62050823303187,9.41339805000001,94.44100515,126.3322685,1.0000824635307,6127.16259932352,5630.09230987042
"y_rep[39]",107.065270394667,107.009295,9.72168833772368,9.27851110199999,91.14172605,122.837916,0.999738617564461,6006.81250396222,5973.53108843963
"y_rep[40]",110.507357804,110.582525,9.68143529435943,9.31816323900001,94.6936506,126.317354,1.00083221920276,6001.06540625392,5735.79592528075
"y_rep[41]",109.790711338167,109.854735,9.53356970299247,9.55506789300001,94.2662968,125.586399,1.00025219797668,5818.24869244712,5973.78489799361
"y_rep[42]",106.687683492333,106.595475,9.39620964744248,9.305042229,91.55082375,122.2700655,0.99987709498034,6168.86868025549,5929.69227990472
"y_rep[43]",100.121320084,100.360105,9.64960101540957,9.50896941120001,84.248848,115.6490475,1.0003236467204,5362.73981195694,5279.46702894765
"y_rep[44]",104.6707016865,104.688075,9.52251136187616,9.4649428629,89.22429505,120.4913165,1.00029486380008,5926.6317373666,5890.77706720768
"y_rep[45]",113.745418436833,113.73903,9.3970394945209,9.41770500299999,98.5203127,128.943545,1.00053180825487,5839.41200912309,5378.98811028486
"y_rep[46]",145.895917561667,145.7877,9.83225378273482,9.936859632,129.921011,162.0449725,0.999738571812876,6090.1868460635,6056.82671244164
"y_rep[47]",153.579337556667,153.434,9.77471733078883,9.62068035600001,137.4824595,169.3668735,1.00009040096127,5935.67406463899,5564.50445845405
"y_rep[48]",148.191056675,148.37113,9.57687509823673,9.50920366199998,132.4529195,163.7336505,1.0000630837562,5863.62986497106,5589.56856281213
"y_rep[49]",157.18036409,157.08797,9.59358481457857,9.47692746000002,141.5080705,172.828494,1.00021643986224,6053.33589636537,5870.56391112318
"y_rep[50]",149.53231024,149.645825,9.6505150129185,9.68334985799999,133.7601695,165.4657045,1.00019963338266,5892.81656535562,5601.6926771418
"y_rep[51]",154.100743446667,154.04984,9.62679692449197,9.48988538399998,138.2019515,169.9713455,0.999781300625949,5913.90386105641,5675.86906448724
"y_rep[52]",151.908127371667,152.03281,9.73164633910197,9.70281639599996,135.612852,167.8064015,1.00001016792969,6202.09254760531,5805.15456147672
"y_rep[53]",149.837484283333,149.68944,9.53273814230073,9.40666704599999,134.2787175,165.3949385,0.999719979449948,6194.19477164787,5646.65555205443
"y_rep[54]",134.868026,134.81133,9.49420088888825,9.336406632,119.343629,150.3951315,1.00020049916558,5547.20249895509,5484.32221352962
"y_rep[55]",140.343220691667,140.32654,9.52825490418663,9.47350265400001,124.562887,156.130609,1.00016233243963,6051.88683605636,5512.39917768508
"y_rep[56]",135.877729395,135.90292,9.36841116044674,9.21573781800002,120.278761,151.197638,1.00054043493068,5895.24996740377,5657.1678761904
"y_rep[57]",143.56598465,143.533095,9.36007510593507,9.09669245100001,128.3543815,158.7730705,1.00082399701312,5949.22287367995,5730.32826807046
"y_rep[58]",132.788488623833,132.788345,9.32898982482057,9.208977162,117.5721675,148.072925,1.00038533648946,5570.96371704295,5679.0743163669
"y_rep[59]",137.545676965,137.3742,9.3766637263208,9.30026084400001,122.2730595,152.753083,0.99985979652693,5903.59701213009,5605.86793855591
"y_rep[60]",135.387557696167,135.44099,9.50547374911445,9.59454211800002,119.792151,150.967597,1.00068232887309,5881.24615354485,5805.07250591312
"log_lik[1]",-3.86813801065,-3.8196206,0.356378157250031,0.32762524452,-4.51339034,-3.3867349,1.00145732735016,6130.05315148824,4317.05486651127
"log_lik[2]",-5.096086931,-5.05719865,0.631723739822057,0.6370391202,-6.184030945,-4.12821129,1.000191696584,6739.13047960617,4352.43899057268
"log_lik[3]",-3.18043513056667,-3.1729358,0.108522549652612,0.10354745268,-3.369302035,-3.01050368,0.999999001561437,4964.12974813262,4148.48696857594
"log_lik[4]",-4.71087799435,-4.65897505,0.485777357424238,0.4707959235,-5.590543415,-4.009016205,1.00027477603162,6988.04001439147,4765.57978158003
"log_lik[5]",-3.2935077383,-3.2700527,0.161320511681355,0.14268179163,-3.59607625,-3.077586415,1.00016765593771,5672.03222752109,4278.98636994768
"log_lik[6]",-3.7359327114,-3.69223955,0.244435011731364,0.23981040174,-4.200911935,-3.400226655,1.00037279102028,4012.01317381783,4468.53435424541
"log_lik[7]",-3.15720330063333,-3.15370835,0.098783407394775,0.0950697976200002,-3.323832965,-3.00117029,0.999788672622638,5219.61044909961,4415.87288512759
"log_lik[8]",-3.14471314146667,-3.1422663,0.0946947031386641,0.0934241116199999,-3.304856455,-2.992532375,1.00001023421962,5439.95203780756,4589.15322555142
"log_lik[9]",-3.15550087753333,-3.15027105,0.0993973358141516,0.0971125238999998,-3.327373535,-3.00014201,0.999949047533892,5034.2209443204,4063.67334187557
"log_lik[10]",-5.49791174433333,-5.46357825,0.584455939481428,0.59814585201,-6.4940051,-4.586945275,1.00016379572083,6074.11775073581,4270.82408853953
"log_lik[11]",-3.30070875501667,-3.283533,0.153238447878792,0.14534861838,-3.56860671,-3.078362105,1.00035539089482,5801.63217558552,4381.39655379457
"log_lik[12]",-5.23204149588333,-5.19919555,0.444942548293869,0.44631456513,-6.01185467,-4.558580475,1.00063759494114,6194.10999461852,4286.87319201134
"log_lik[13]",-3.60825734673333,-3.59735775,0.164375830100158,0.15988669746,-3.90059491,-3.361226545,0.999964497389981,6050.4175399343,4956.71606029384
"log_lik[14]",-4.82993028971667,-4.77816635,0.534288924896167,0.516662971440001,-5.770911685,-4.05137918,1.0005773092704,7099.29237992292,4377.20023822834
"log_lik[15]",-3.14830950316667,-3.14641755,0.0964312975541772,0.0974453675999999,-3.31078028,-2.99478177,0.999636504481871,5324.89386989115,4754.64475758844
"log_lik[16]",-3.15843311375,-3.15520825,0.0986117116371764,0.0972936976200003,-3.326164475,-3.00112813,1.00047437291782,5134.41278800909,4373.94166735991
"log_lik[17]",-3.58603744148333,-3.55302725,0.258088100493866,0.24142324815,-4.06662009,-3.22605239,1.00020033578135,5591.88299619092,3959.68761536201
"log_lik[18]",-3.93964365716667,-3.9134679,0.263180582649872,0.25383031212,-4.4106926,-3.557329075,0.999810496703044,5132.9110031694,4955.90035969569
"log_lik[19]",-3.6753457836,-3.6425533,0.276716687255001,0.265567759800001,-4.179052865,-3.290659125,1.00020349640772,5665.6453616013,4606.79305740399
"log_lik[20]",-4.40783188038333,-4.37091885,0.386938388311288,0.3876658002,-5.095134735,-3.844124105,1.00007222506317,6714.68865103148,4385.59151672969
"log_lik[21]",-3.60936445865,-3.58727715,0.20724878571643,0.19685036175,-3.98227393,-3.30918254,1.00030337061968,5197.97774598439,4495.14408745928
"log_lik[22]",-4.09380693446667,-4.0593307,0.327965548111339,0.31831081002,-4.691263425,-3.63567771,1.00034029039681,5891.70201443895,4092.27757797211
"log_lik[23]",-3.74985151851667,-3.7404343,0.181205759622764,0.17624073915,-4.06570028,-3.477937865,0.999749602661577,6022.70939347851,4640.83519854037
"log_lik[24]",-3.24977348588333,-3.22197175,0.16883354217259,0.13792494366,-3.57054496,-3.032452365,0.999872387844854,4740.82162891478,4959.71530126525
"log_lik[25]",-3.7503706571,-3.73377495,0.256999272572983,0.24906101031,-4.202223205,-3.36455624,0.999831505764926,5329.55078526266,4038.23222836555
"log_lik[26]",-3.25454070641667,-3.24914245,0.115983141003447,0.11416234977,-3.450557785,-3.07977275,1.00007829762466,5095.06531007882,4568.3141081577
"log_lik[27]",-3.55471440746667,-3.53109815,0.210033585581583,0.20928144384,-3.92968793,-3.24212995,0.999945573950455,6134.87633008353,5062.22648268504
"log_lik[28]",-3.20387912241667,-3.1945674,0.118770146521615,0.11246959122,-3.41432997,-3.02895306,0.999926483851052,5429.18299287013,4192.43776265528
"log_lik[29]",-3.55162874133333,-3.532962,0.16777940262672,0.156559743059999,-3.858256045,-3.31281707,0.999700027827672,5414.0883879783,5114.89770965671
"log_lik[30]",-3.4081320621,-3.3743224,0.187269331953945,0.15628323816,-3.77858781,-3.16995644,1.00074405859193,5735.92406532538,4872.4924865766
"log_lik[31]",-3.56138709495,-3.54853655,0.161116072864519,0.15516854535,-3.845832955,-3.321246685,1.00022500872408,6487.73969414583,4532.52494280947
"log_lik[32]",-3.19029520588333,-3.17800845,0.122619915696156,0.11031611472,-3.408830415,-3.015960335,0.999986801379173,4471.37762951042,3933.45911630589
"log_lik[33]",-3.1851090324,-3.16933765,0.133831519276603,0.10753579494,-3.40136781,-3.012520065,1.00043641360349,4415.24258545098,3613.92989761079
"log_lik[34]",-3.64215647903333,-3.62103025,0.191926732300744,0.17212652415,-3.969808205,-3.377674165,1.00026400754602,5898.51264359746,4105.73381066589
"log_lik[35]",-3.27073153003333,-3.25959165,0.12786899893877,0.12288478209,-3.497094935,-3.083699075,0.999811792333648,4142.5817126787,4345.94852188618
"log_lik[36]",-3.35905712438333,-3.32711085,0.201082771726044,0.18008141445,-3.73019444,-3.09643801,1.00012155743969,6161.26772920079,4513.97108039526
"log_lik[37]",-3.15356913021667,-3.14855415,0.0999467862437374,0.0972943647899998,-3.32349902,-2.99841818,0.999560007175687,5257.42718416705,4589.39115596261
"log_lik[38]",-3.96977367713333,-3.92959525,0.357979130363254,0.34677079962,-4.62609251,-3.45754008,1.00085448526217,4800.24834135571,4329.83955472815
"log_lik[39]",-3.19628958146667,-3.18300205,0.129027812090776,0.11067216111,-3.41256507,-3.0168032,1.00007417573268,4643.70912505819,4463.63998690015
"log_lik[40]",-3.66490435473333,-3.622605,0.309600216437011,0.30468386277,-4.238440795,-3.24419371,0.999879801107321,5727.7516324242,4723.79900795375
"log_lik[41]",-3.8476804548,-3.80107135,0.35031154073042,0.3313729608,-4.499604055,-3.36290435,1.00029013081846,5965.50249734128,4895.73981579577
"log_lik[42]",-3.35553327838333,-3.3220407,0.196895727007228,0.17669337693,-3.72942957,-3.097567255,1.00045347395103,5918.34013492029,4426.64472458152
"log_lik[43]",-4.0108475665,-3.9245291,0.482482162343763,0.42464947959,-4.920094145,-3.39057331,1.00029499568124,4801.87258766776,4375.66171128967
"log_lik[44]",-3.34898079213333,-3.32461215,0.178627647077353,0.16866317055,-3.682781615,-3.105502725,1.00000965557192,6516.78415671222,4745.37196299056
"log_lik[45]",-3.36190383771667,-3.3500833,0.139568286719349,0.13813643655,-3.61165338,-3.152975625,1.00018592469089,6815.2522505294,4736.25431466621
"log_lik[46]",-3.21559619163333,-3.1993003,0.139995271500767,0.12481660989,-3.46954649,-3.02429107,0.999799375433718,4793.63591696544,4352.0341154408
"log_lik[47]",-4.50745569228333,-4.47013215,0.501295459786375,0.494958745259999,-5.388385795,-3.781751335,1.00063858650064,6704.13056357171,4505.22315394474
"log_lik[48]",-3.25016293948333,-3.22989145,0.151006030603898,0.137322044370001,-3.525812595,-3.046796035,0.999890449834327,5217.5097726038,4691.10933086855
"log_lik[49]",-4.47138141221667,-4.4143504,0.49291123112203,0.48696775365,-5.350567045,-3.77168593,1.00090714126495,6869.27921973705,4501.50686001553
"log_lik[50]",-3.8213782164,-3.7692053,0.349418923829867,0.33459109236,-4.475651005,-3.333458765,1.00023082589084,6854.63011350721,5018.14513219658
"log_lik[51]",-3.17023582116667,-3.16305855,0.108134185638284,0.10329978435,-3.353405655,-3.005039565,1.00016537105544,4370.04251695532,4204.04546916091
"log_lik[52]",-3.2445981084,-3.22260145,0.147243370632417,0.12604642659,-3.52188717,-3.04691799,1.00022424069333,5806.06649951358,4382.40657775671
"log_lik[53]",-3.18280464755,-3.173143,0.11748394696753,0.10761882054,-3.388301865,-3.01168439,1.00014357507648,3942.79958414807,3712.26975167114
"log_lik[54]",-3.16557720315,-3.16082045,0.103296554512852,0.10022583564,-3.344314725,-3.00403199,0.999830740259683,5000.10077017935,4702.27922410935
"log_lik[55]",-3.72979769696667,-3.6947563,0.272942981637806,0.25652553066,-4.22451598,-3.348598685,1.00095434611424,6498.38796627701,4834.53746897143
"log_lik[56]",-3.17790206133333,-3.17275495,0.104273736990517,0.10306790571,-3.357343985,-3.01500029,0.999802634816519,5304.90435019385,4382.97411948503
"log_lik[57]",-3.15166068771667,-3.1481844,0.0976459514313638,0.0970996994100001,-3.316241685,-2.99659326,0.999981834060748,5168.06532646389,4096.73039445341
"log_lik[58]",-3.15044892655,-3.14738755,0.0968505138766585,0.0964008017700005,-3.314800735,-2.99502011,0.999656469585714,5270.54663206803,4328.55960443344
"log_lik[59]",-3.64471520465,-3.6252794,0.211830675302871,0.20915727609,-4.023560145,-3.340099795,1.0005217806927,7388.43648565705,5097.84631932568
"log_lik[60]",-4.22054017278333,-4.20100425,0.287136131196214,0.283003506449999,-4.725831655,-3.79089886,1.00018700058475,6538.6978001816,4554.49967327287
