"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","evi_mean","evi_median","evi_sd","n_pixels"
"HNRY","2021-08-29",0.8701,0.8701,0,0.6296,0.6296,0,1
"HNRY","2021-09-14",0.8847,0.8847,0,0.4822,0.4822,0,1
"HNRY","2021-09-30",0.8346,0.8346,0,0.4621,0.4621,0,1
"HNRY","2021-10-16",0.7192,0.7192,0,0.3622,0.3622,0,1
"HNRY","2021-11-01",0.5987,0.5987,0,0.267,0.267,0,1
"HNRY","2021-11-17",0.5191,0.5191,0,0.2191,0.2191,0,1
"HNRY","2021-12-03",0.4913,0.4913,0,0.1795,0.1795,0,1
"HNRY","2021-12-19",0.5002,0.5002,0,0.1976,0.1976,0,1
"HNRY","2022-01-01",0.4772,0.4772,0,0.1953,0.1953,0,1
"HNRY","2022-01-17",0.1365,0.1365,0,0.0602,0.0602,0,1
"HNRY","2022-02-02",0.4577,0.4577,0,0.1749,0.1749,0,1
"HNRY","2022-02-18",0.4299,0.4299,0,0.2044,0.2044,0,1
"HNRY","2022-03-06",0.443,0.443,0,0.2123,0.2123,0,1
"HNRY","2022-03-22",0.4486,0.4486,0,0.2351,0.2351,0,1
"HNRY","2022-04-07",0.4503,0.4503,0,0.2202,0.2202,0,1
"HNRY","2022-04-23",0.5156,0.5156,0,0.2623,0.2623,0,1
"HNRY","2022-05-09",0.8978,0.8978,0,0.6685,0.6685,0,1
"HNRY","2022-05-25",0.8741,0.8741,0,0.7323,0.7323,0,1
"HNRY","2022-06-10",0.9258,0.9258,0,0.6815,0.6815,0,1
"HNRY","2022-06-26",0.9098,0.9098,0,0.7037,0.7037,0,1
"HNRY","2022-07-12",0.911,0.911,0,0.6787,0.6787,0,1
"HNRY","2022-07-28",0.905,0.905,0,0.5998,0.5998,0,1
"HNRY","2022-08-13",0.886,0.886,0,0.6393,0.6393,0,1
"HNRY","2022-08-29",0.8319,0.8319,0,0.6337,0.6337,0,1
"HNRY","2022-09-14",0.8736,0.8736,0,0.5846,0.5846,0,1
"HNRY","2022-09-30",0.841,0.841,0,0.4879,0.4879,0,1
"HNRY","2022-10-16",0.5432,0.5432,0,0.2497,0.2497,0,1
"HNRY","2022-11-01",0.5201,0.5201,0,0.2121,0.2121,0,1
"HNRY","2022-11-17",0.5085,0.5085,0,0.1866,0.1866,0,1
"HNRY","2022-12-03",0.5158,0.5158,0,0.1828,0.1828,0,1
"HNRY","2022-12-19",0.4754,0.4754,0,0.2074,0.2074,0,1
"HNRY","2023-01-01",0.4671,0.4671,0,0.1976,0.1976,0,1
"HNRY","2023-01-17",0.4751,0.4751,0,0.1711,0.1711,0,1
"HNRY","2023-02-02",0.4524,0.4524,0,0.1775,0.1775,0,1
"HNRY","2023-02-18",0.4472,0.4472,0,0.1959,0.1959,0,1
"HNRY","2023-03-06",0.4342,0.4342,0,0.1938,0.1938,0,1
"HNRY","2023-03-22",0.439,0.439,0,0.2027,0.2027,0,1
"HNRY","2023-04-07",0.5268,0.5268,0,0.298,0.298,0,1
"HNRY","2023-04-23",0.7397,0.7397,0,0.4915,0.4915,0,1
"HNRY","2023-05-09",0.8907,0.8907,0,0.6182,0.6182,0,1
"HNRY","2023-05-25",0.87,0.87,0,0.6752,0.6752,0,1
"HNRY","2023-06-10",0.8425,0.8425,0,0.69,0.69,0,1
"HNRY","2023-06-26",0.8617,0.8617,0,0.5211,0.5211,0,1
"HNRY","2023-07-12",0.8686,0.8686,0,0.5691,0.5691,0,1
"HNRY","2023-07-28",0.8626,0.8626,0,0.6037,0.6037,0,1
"HNRY","2023-08-13",0.8751,0.8751,0,0.5377,0.5377,0,1
"HNRY","2023-08-29",0.8805,0.8805,0,0.5109,0.5109,0,1
"HNRY","2023-09-14",0.8333,0.8333,0,0.4624,0.4624,0,1
"HNRY","2023-09-30",0.7803,0.7803,0,0.4687,0.4687,0,1
"HNRY","2023-10-16",0.61,0.61,0,0.2834,0.2834,0,1
"HNRY","2023-11-01",0.6055,0.6055,0,0.2603,0.2603,0,1
"HNRY","2023-11-17",0.5574,0.5574,0,0.2167,0.2167,0,1
"HNRY","2023-12-03",0.517,0.517,0,0.1708,0.1708,0,1
"HNRY","2023-12-19",0.5094,0.5094,0,0.1752,0.1752,0,1
"HNRY","2024-01-01",0.4663,0.4663,0,0.2345,0.2345,0,1
"HNRY","2024-01-17",0.3143,0.3143,0,0.2032,0.2032,0,1
"HNRY","2024-02-02",0.451,0.451,0,0.1541,0.1541,0,1
"HNRY","2024-02-18",0.4476,0.4476,0,0.1731,0.1731,0,1
"HNRY","2024-03-05",0.4473,0.4473,0,0.1591,0.1591,0,1
"HNRY","2024-03-21",0.4778,0.4778,0,0.1688,0.1688,0,1
"HNRY","2024-04-06",0.4903,0.4903,0,0.2621,0.2621,0,1
"HNRY","2024-04-22",0.4908,0.4908,0,0.2229,0.2229,0,1
"HNRY","2024-05-08",0.7924,0.7924,0,0.6164,0.6164,0,1
"HNRY","2024-05-24",0.8499,0.8499,0,0.7636,0.7636,0,1
"HNRY","2024-06-09",0.8469,0.8469,0,0.6506,0.6506,0,1
"HNRY","2024-06-25",0.8505,0.8505,0,0.6016,0.6016,0,1
"HNRY","2024-07-11",0.8851,0.8851,0,0.5032,0.5032,0,1
"HNRY","2024-07-27",0.8269,0.8269,0,0.5731,0.5731,0,1
"HNRY","2024-08-12",0.8602,0.8602,0,0.4931,0.4931,0,1
"HNRY","2024-08-28",0.7997,0.7997,0,0.4761,0.4761,0,1
"HNRY","2024-09-13",0.788,0.788,0,0.4034,0.4034,0,1
"HNRY","2024-09-29",0.6934,0.6934,0,0.3916,0.3916,0,1
"HNRY","2024-10-15",0.6273,0.6273,0,0.2766,0.2766,0,1
"HNRY","2024-10-31",0.5562,0.5562,0,0.1804,0.1804,0,1
"HNRY","2024-11-16",0.5521,0.5521,0,0.1736,0.1736,0,1
"HNRY","2024-12-02",0.4916,0.4916,0,0.1655,0.1655,0,1
"HNRY","2024-12-18",0.4727,0.4727,0,0.2068,0.2068,0,1
"HNRY","2025-01-01",0.4732,0.4732,0,0.167,0.167,0,1
"HNRY","2025-01-17",0.2934,0.2934,0,0.1782,0.1782,0,1
"HNRY","2025-02-02",0.4355,0.4355,0,0.1454,0.1454,0,1
"HNRY","2025-02-18",0.4224,0.4224,0,0.1817,0.1817,0,1
"HNRY","2025-03-06",0.4387,0.4387,0,0.1563,0.1563,0,1
"HNRY","2025-03-22",0.4242,0.4242,0,0.1762,0.1762,0,1
"HNRY","2025-04-07",0.4542,0.4542,0,0.1767,0.1767,0,1
"HNRY","2025-04-23",0.5474,0.5474,0,0.3026,0.3026,0,1
"HNRY","2025-05-09",0.8699,0.8699,0,0.615,0.615,0,1
"HNRY","2025-05-25",0.8632,0.8632,0,0.6032,0.6032,0,1
"HNRY","2025-06-10",0.8587,0.8587,0,0.6758,0.6758,0,1
"HNRY","2025-06-26",0.8602,0.8602,0,0.6841,0.6841,0,1
"HNRY","2025-07-12",0.8531,0.8531,0,0.6138,0.6138,0,1
"HNRY","2025-07-28",0.8808,0.8808,0,0.6012,0.6012,0,1
"HNRY","2025-08-13",0.8979,0.8979,0,0.48,0.48,0,1
"HNRY","2025-08-29",0.856,0.856,0,0.5044,0.5044,0,1
"HNRY","2025-09-14",0.8377,0.8377,0,0.4623,0.4623,0,1
"HNRY","2025-09-30",0.7835,0.7835,0,0.3942,0.3942,0,1
"HNRY","2025-10-16",0.6155,0.6155,0,0.3574,0.3574,0,1
"HNRY","2025-11-01",0.5176,0.5176,0,0.2365,0.2365,0,1
"HNRY","2025-11-17",0.509,0.509,0,0.1872,0.1872,0,1
"HNRY","2025-12-03",0.4422,0.4422,0,0.1634,0.1634,0,1
"HNRY","2025-12-19",0.5115,0.5115,0,0.1651,0.1651,0,1
"TEA","2015-12-19",0.5726,0.5726,0,0.239,0.239,0,1
"TEA","2016-01-01",0.5726,0.5726,0,0.239,0.239,0,1
"TEA","2016-01-17",0.5282,0.5282,0,0.2556,0.2556,0,1
"TEA","2016-02-02",0.4986,0.4986,0,0.1526,0.1526,0,1
"TEA","2016-02-18",0.5215,0.5215,0,0.2204,0.2204,0,1
"TEA","2016-03-05",0.4719,0.4719,0,0.2282,0.2282,0,1
"TEA","2016-03-21",0.4988,0.4988,0,0.2458,0.2458,0,1
"TEA","2016-04-06",0.5071,0.5071,0,0.2174,0.2174,0,1
"TEA","2016-04-22",0.5081,0.5081,0,0.2457,0.2457,0,1
"TEA","2016-05-08",0.7856,0.7856,0,0.5585,0.5585,0,1
"TEA","2016-05-24",0.9016,0.9016,0,0.7079,0.7079,0,1
"TEA","2016-06-09",0.9142,0.9142,0,0.6719,0.6719,0,1
"TEA","2016-06-25",0.9073,0.9073,0,0.5967,0.5967,0,1
"TEA","2016-07-11",0.9004,0.9004,0,0.7406,0.7406,0,1
"TEA","2016-07-27",0.8659,0.8659,0,0.5738,0.5738,0,1
"TEA","2016-08-12",0.9083,0.9083,0,0.6297,0.6297,0,1
"TEA","2016-08-28",0.9036,0.9036,0,0.5716,0.5716,0,1
"TEA","2016-09-13",0.8636,0.8636,0,0.5582,0.5582,0,1
"TEA","2016-09-29",0.8456,0.8456,0,0.5054,0.5054,0,1
"TEA","2016-10-15",0.6555,0.6555,0,0.3923,0.3923,0,1
"TEA","2016-10-31",0.6163,0.6163,0,0.3041,0.3041,0,1
"TEA","2016-11-16",0.5736,0.5736,0,0.2798,0.2798,0,1
"TEA","2016-12-02",0.5471,0.5471,0,0.2045,0.2045,0,1
"TEA","2016-12-18",0.5446,0.5446,0,0.3119,0.3119,0,1
"TEA","2017-01-01",0.562,0.562,0,0.2408,0.2408,0,1
"TEA","2017-01-17",0.5592,0.5592,0,0.3157,0.3157,0,1
"TEA","2017-02-02",0.0738,0.0738,0,0.0566,0.0566,0,1
"TEA","2017-02-18",0.4927,0.4927,0,0.2242,0.2242,0,1
"TEA","2017-03-06",0.5033,0.5033,0,0.2358,0.2358,0,1
"TEA","2017-03-22",0.4634,0.4634,0,0.2085,0.2085,0,1
"TEA","2017-04-07",0.4907,0.4907,0,0.2085,0.2085,0,1
"TEA","2017-04-23",0.5226,0.5226,0,0.2807,0.2807,0,1
"TEA","2017-05-09",0.6964,0.6964,0,0.5538,0.5538,0,1
"TEA","2017-05-25",0.879,0.879,0,0.7326,0.7326,0,1
"TEA","2017-06-10",0.9026,0.9026,0,0.7113,0.7113,0,1
"TEA","2017-06-26",0.8972,0.8972,0,0.6108,0.6108,0,1
"TEA","2017-07-12",0.9124,0.9124,0,0.6267,0.6267,0,1
"TEA","2017-07-28",0.9041,0.9041,0,0.6668,0.6668,0,1
"TEA","2017-08-13",0.9136,0.9136,0,0.5636,0.5636,0,1
"TEA","2017-08-29",0.8818,0.8818,0,0.5986,0.5986,0,1
"TEA","2017-09-14",0.8707,0.8707,0,0.5555,0.5555,0,1
"TEA","2017-09-30",0.8293,0.8293,0,0.4852,0.4852,0,1
"TEA","2017-10-16",0.797,0.797,0,0.4265,0.4265,0,1
"TEA","2017-11-01",0.5873,0.5873,0,0.2769,0.2769,0,1
"TEA","2017-11-17",0.5846,0.5846,0,0.2209,0.2209,0,1
"TEA","2017-12-03",0.3738,0.3738,0,0.0968,0.0968,0,1
"TEA","2017-12-19",0.5194,0.5194,0,0.3046,0.3046,0,1
"TEA","2018-01-01",0.5564,0.5564,0,0.2333,0.2333,0,1
"TEA","2018-01-17",0.5558,0.5558,0,0.2652,0.2652,0,1
"TEA","2018-02-02",0.5017,0.5017,0,0.2441,0.2441,0,1
"TEA","2018-02-18",0.464,0.464,0,0.1788,0.1788,0,1
"TEA","2018-03-06",0.1839,0.1839,0,0.1079,0.1079,0,1
"TEA","2018-03-22",0.4798,0.4798,0,0.1878,0.1878,0,1
"TEA","2018-04-07",0.4659,0.4659,0,0.24,0.24,0,1
"TEA","2018-04-23",0.5195,0.5195,0,0.2816,0.2816,0,1
"TEA","2018-05-09",0.8651,0.8651,0,0.6831,0.6831,0,1
"TEA","2018-05-25",0.8866,0.8866,0,0.6464,0.6464,0,1
"TEA","2018-06-10",0.912,0.912,0,0.6343,0.6343,0,1
"TEA","2018-06-26",0.9086,0.9086,0,0.6976,0.6976,0,1
"TEA","2018-07-12",0.9003,0.9003,0,0.6854,0.6854,0,1
"TEA","2018-07-28",0.8893,0.8893,0,0.6808,0.6808,0,1
"TEA","2018-08-13",0.8843,0.8843,0,0.6575,0.6575,0,1
"TEA","2018-08-29",0.9063,0.9063,0,0.5331,0.5331,0,1
"TEA","2018-09-14",0.8874,0.8874,0,0.4948,0.4948,0,1
"TEA","2018-09-30",0.8125,0.8125,0,0.5333,0.5333,0,1
"TEA","2018-10-16",0.7759,0.7759,0,0.375,0.375,0,1
"TEA","2018-11-01",0.5992,0.5992,0,0.2526,0.2526,0,1
"TEA","2018-11-17",0.5335,0.5335,0,0.2395,0.2395,0,1
"TEA","2018-12-03",0.5504,0.5504,0,0.2302,0.2302,0,1
"TEA","2018-12-19",0.6124,0.6124,0,0.2354,0.2354,0,1
"TEA","2019-01-01",0.5347,0.5347,0,0.2646,0.2646,0,1
"TEA","2019-01-17",0.4935,0.4935,0,0.2182,0.2182,0,1
"TEA","2019-02-02",0.5504,0.5504,0,0.1815,0.1815,0,1
"TEA","2019-02-18",0.1383,0.1383,0,0.1035,0.1035,0,1
"TEA","2019-03-06",0.5002,0.5002,0,0.2064,0.2064,0,1
"TEA","2019-03-22",0.4763,0.4763,0,0.2387,0.2387,0,1
"TEA","2019-04-07",0.5089,0.5089,0,0.2531,0.2531,0,1
"TEA","2019-04-23",0.7094,0.7094,0,0.4772,0.4772,0,1
"TEA","2019-05-09",0.8965,0.8965,0,0.5846,0.5846,0,1
"TEA","2019-05-25",0.8931,0.8931,0,0.7099,0.7099,0,1
"TEA","2019-06-10",0.8959,0.8959,0,0.7259,0.7259,0,1
"TEA","2019-06-26",0.913,0.913,0,0.6774,0.6774,0,1
"TEA","2019-07-12",0.9053,0.9053,0,0.5851,0.5851,0,1
"TEA","2019-07-28",0.9033,0.9033,0,0.6435,0.6435,0,1
"TEA","2019-08-13",0.8863,0.8863,0,0.5418,0.5418,0,1
"TEA","2019-08-29",0.8861,0.8861,0,0.571,0.571,0,1
"TEA","2019-09-14",0.8692,0.8692,0,0.4994,0.4994,0,1
"TEA","2019-09-30",0.7808,0.7808,0,0.4679,0.4679,0,1
"TEA","2019-10-16",0.6909,0.6909,0,0.3276,0.3276,0,1
"TEA","2019-11-01",0.5928,0.5928,0,0.234,0.234,0,1
"TEA","2019-11-17",0.5816,0.5816,0,0.2572,0.2572,0,1
"TEA","2019-12-03",0.0882,0.0882,0,0.049,0.049,0,1
"TEA","2019-12-19",0.5837,0.5837,0,0.2543,0.2543,0,1
"TEA","2020-01-01",0.5721,0.5721,0,0.2607,0.2607,0,1
"TEA","2020-01-17",0.5352,0.5352,0,0.2377,0.2377,0,1
"TEA","2020-02-02",0.5215,0.5215,0,0.2444,0.2444,0,1
"TEA","2020-02-18",0.5174,0.5174,0,0.2279,0.2279,0,1
"TEA","2020-03-05",0.5068,0.5068,0,0.2199,0.2199,0,1
"TEA","2020-03-21",0.5201,0.5201,0,0.2697,0.2697,0,1
"TEA","2020-04-06",0.5221,0.5221,0,0.2506,0.2506,0,1
"TEA","2020-04-22",0.5403,0.5403,0,0.2616,0.2616,0,1
"TEA","2020-05-08",0.6999,0.6999,0,0.4794,0.4794,0,1
"TEA","2020-05-24",0.8895,0.8895,0,0.6226,0.6226,0,1
"TEA","2020-06-09",0.9159,0.9159,0,0.6367,0.6367,0,1
"TEA","2020-06-25",0.9244,0.9244,0,0.6639,0.6639,0,1
"TEA","2020-07-11",0.9297,0.9297,0,0.6015,0.6015,0,1
"TEA","2020-07-27",0.9051,0.9051,0,0.7098,0.7098,0,1
"TEA","2020-08-12",0.9157,0.9157,0,0.6139,0.6139,0,1
"TEA","2020-08-28",0.8948,0.8948,0,0.5395,0.5395,0,1
"TEA","2020-09-13",0.8675,0.8675,0,0.5851,0.5851,0,1
"TEA","2020-09-29",0.8467,0.8467,0,0.5107,0.5107,0,1
"TEA","2020-10-15",0.6832,0.6832,0,0.3924,0.3924,0,1
"TEA","2020-10-31",0.6343,0.6343,0,0.3093,0.3093,0,1
"TEA","2020-11-16",0.5,0.5,0,0.1534,0.1534,0,1
"TEA","2020-12-02",0.5598,0.5598,0,0.2615,0.2615,0,1
"TEA","2020-12-18",0.6186,0.6186,0,0.226,0.226,0,1
"TEA","2021-01-01",0.6186,0.6186,0,0.226,0.226,0,1
"TEA","2021-01-17",0.5481,0.5481,0,0.266,0.266,0,1
"TEA","2021-02-02",0.1827,0.1827,0,0.1464,0.1464,0,1
"TEA","2021-02-18",0.1776,0.1776,0,0.1318,0.1318,0,1
"TEA","2021-03-06",0.4927,0.4927,0,0.2512,0.2512,0,1
"TEA","2021-03-22",0.4773,0.4773,0,0.2488,0.2488,0,1
"TEA","2021-04-07",0.5158,0.5158,0,0.2872,0.2872,0,1
"TEA","2021-04-23",0.6142,0.6142,0,0.3721,0.3721,0,1
"TEA","2021-05-09",0.8838,0.8838,0,0.6466,0.6466,0,1
"TEA","2021-05-25",0.8937,0.8937,0,0.7361,0.7361,0,1
"TEA","2021-06-10",0.8977,0.8977,0,0.7534,0.7534,0,1
"TEA","2021-06-26",0.9263,0.9263,0,0.6427,0.6427,0,1
"TEA","2021-07-12",0.9173,0.9173,0,0.709,0.709,0,1
"TEA","2021-07-28",0.902,0.902,0,0.6322,0.6322,0,1
"TEA","2021-08-13",0.8779,0.8779,0,0.6611,0.6611,0,1
"TEA","2021-08-29",0.8536,0.8536,0,0.6338,0.6338,0,1
"TEA","2021-09-14",0.8993,0.8993,0,0.4876,0.4876,0,1
"TEA","2021-09-30",0.8047,0.8047,0,0.4849,0.4849,0,1
"TEA","2021-10-16",0.7367,0.7367,0,0.3804,0.3804,0,1
"TEA","2021-11-01",0.6399,0.6399,0,0.3036,0.3036,0,1
"TEA","2021-11-17",0.6001,0.6001,0,0.2746,0.2746,0,1
"TEA","2021-12-03",0.5992,0.5992,0,0.25,0.25,0,1
"TEA","2021-12-19",0.5652,0.5652,0,0.2517,0.2517,0,1
"TEA","2022-01-01",0.5599,0.5599,0,0.2672,0.2672,0,1
"TEA","2022-01-17",0.2383,0.2383,0,0.1538,0.1538,0,1
"TEA","2022-02-02",0.5442,0.5442,0,0.2069,0.2069,0,1
"TEA","2022-02-18",0.4963,0.4963,0,0.2544,0.2544,0,1
"TEA","2022-03-06",0.4638,0.4638,0,0.2277,0.2277,0,1
"TEA","2022-03-22",0.5371,0.5371,0,0.1972,0.1972,0,1
"TEA","2022-04-07",0.5302,0.5302,0,0.2352,0.2352,0,1
"TEA","2022-04-23",0.5202,0.5202,0,0.257,0.257,0,1
"TEA","2022-05-09",0.8788,0.8788,0,0.6491,0.6491,0,1
"TEA","2022-05-25",0.8784,0.8784,0,0.7309,0.7309,0,1
"TEA","2022-06-10",0.92,0.92,0,0.6758,0.6758,0,1
"TEA","2022-06-26",0.9092,0.9092,0,0.6943,0.6943,0,1
"TEA","2022-07-12",0.9111,0.9111,0,0.6714,0.6714,0,1
"TEA","2022-07-28",0.8547,0.8547,0,0.5314,0.5314,0,1
"TEA","2022-08-13",0.8749,0.8749,0,0.6361,0.6361,0,1
"TEA","2022-08-29",0.8095,0.8095,0,0.6182,0.6182,0,1
"TEA","2022-09-14",0.8692,0.8692,0,0.5854,0.5854,0,1
"TEA","2022-09-30",0.8531,0.8531,0,0.5073,0.5073,0,1
"TEA","2022-10-16",0.6729,0.6729,0,0.3375,0.3375,0,1
"TEA","2022-11-01",0.5944,0.5944,0,0.2828,0.2828,0,1
"TEA","2022-11-17",0.6008,0.6008,0,0.2308,0.2308,0,1
"TEA","2022-12-03",0.6003,0.6003,0,0.2566,0.2566,0,1
"TEA","2022-12-19",0.5609,0.5609,0,0.2715,0.2715,0,1
"TEA","2023-01-01",0.526,0.526,0,0.2506,0.2506,0,1
"TEA","2023-01-17",0.5791,0.5791,0,0.2213,0.2213,0,1
"TEA","2023-02-02",0.5383,0.5383,0,0.2267,0.2267,0,1
"TEA","2023-02-18",0.5159,0.5159,0,0.2461,0.2461,0,1
"TEA","2023-03-06",0.5247,0.5247,0,0.1659,0.1659,0,1
"TEA","2023-03-22",0.5075,0.5075,0,0.2477,0.2477,0,1
"TEA","2023-04-07",0.5812,0.5812,0,0.3363,0.3363,0,1
"TEA","2023-04-23",0.7597,0.7597,0,0.4981,0.4981,0,1
"TEA","2023-05-09",0.8883,0.8883,0,0.6067,0.6067,0,1
"TEA","2023-05-25",0.8663,0.8663,0,0.6617,0.6617,0,1
"TEA","2023-06-10",0.7888,0.7888,0,0.4302,0.4302,0,1
"TEA","2023-06-26",0.7491,0.7491,0,0.5253,0.5253,0,1
"TEA","2023-07-12",0.8657,0.8657,0,0.5759,0.5759,0,1
"TEA","2023-07-28",0.86,0.86,0,0.59,0.59,0,1
"TEA","2023-08-13",0.8814,0.8814,0,0.5313,0.5313,0,1
"TEA","2023-08-29",0.8767,0.8767,0,0.512,0.512,0,1
"TEA","2023-09-14",0.845,0.845,0,0.4642,0.4642,0,1
"TEA","2023-09-30",0.7914,0.7914,0,0.4406,0.4406,0,1
"TEA","2023-10-16",0.6456,0.6456,0,0.3298,0.3298,0,1
"TEA","2023-11-01",0.6803,0.6803,0,0.3142,0.3142,0,1
"TEA","2023-11-17",0.6096,0.6096,0,0.2576,0.2576,0,1
"TEA","2023-12-03",0.6075,0.6075,0,0.2314,0.2314,0,1
"TEA","2023-12-19",0.6031,0.6031,0,0.2363,0.2363,0,1
"TEA","2024-01-01",0.5192,0.5192,0,0.2532,0.2532,0,1
"TEA","2024-01-17",0.4302,0.4302,0,0.2426,0.2426,0,1
"TEA","2024-02-02",0.5294,0.5294,0,0.2223,0.2223,0,1
"TEA","2024-02-18",0.5213,0.5213,0,0.2169,0.2169,0,1
"TEA","2024-03-05",0.5322,0.5322,0,0.1866,0.1866,0,1
"TEA","2024-03-21",0.4974,0.4974,0,0.2102,0.2102,0,1
"TEA","2024-04-06",0.5174,0.5174,0,0.2913,0.2913,0,1
"TEA","2024-04-22",0.5536,0.5536,0,0.2664,0.2664,0,1
"TEA","2024-05-08",0.8238,0.8238,0,0.6519,0.6519,0,1
"TEA","2024-05-24",0.8554,0.8554,0,0.5423,0.5423,0,1
"TEA","2024-06-09",0.815,0.815,0,0.6532,0.6532,0,1
"TEA","2024-06-25",0.8234,0.8234,0,0.5472,0.5472,0,1
"TEA","2024-07-11",0.8655,0.8655,0,0.4815,0.4815,0,1
"TEA","2024-07-27",0.8288,0.8288,0,0.569,0.569,0,1
"TEA","2024-08-12",0.8651,0.8651,0,0.4933,0.4933,0,1
"TEA","2024-08-28",0.8162,0.8162,0,0.4942,0.4942,0,1
"TEA","2024-09-13",0.8009,0.8009,0,0.4359,0.4359,0,1
"TEA","2024-09-29",0.7118,0.7118,0,0.4181,0.4181,0,1
"TEA","2024-10-15",0.6493,0.6493,0,0.3122,0.3122,0,1
"TEA","2024-10-31",0.6288,0.6288,0,0.2293,0.2293,0,1
"TEA","2024-11-16",0.6189,0.6189,0,0.2199,0.2199,0,1
"TEA","2024-12-02",0.5475,0.5475,0,0.2201,0.2201,0,1
"TEA","2024-12-18",0.5345,0.5345,0,0.2529,0.2529,0,1
"TEA","2025-01-01",0.5514,0.5514,0,0.2629,0.2629,0,1
"TEA","2025-01-17",0.5518,0.5518,0,0.2769,0.2769,0,1
"TEA","2025-02-02",0.5379,0.5379,0,0.1551,0.1551,0,1
"TEA","2025-02-18",0.511,0.511,0,0.241,0.241,0,1
"TEA","2025-03-06",0.5185,0.5185,0,0.1898,0.1898,0,1
"TEA","2025-03-22",0.5008,0.5008,0,0.2206,0.2206,0,1
"TEA","2025-04-07",0.5252,0.5252,0,0.2224,0.2224,0,1
"TEA","2025-04-23",0.6056,0.6056,0,0.3426,0.3426,0,1
"TEA","2025-05-09",0.8541,0.8541,0,0.497,0.497,0,1
"TEA","2025-05-25",0.8694,0.8694,0,0.6195,0.6195,0,1
"TEA","2025-06-10",0.8399,0.8399,0,0.6314,0.6314,0,1
"TEA","2025-06-26",0.8336,0.8336,0,0.7102,0.7102,0,1
"TEA","2025-07-12",0.8622,0.8622,0,0.6073,0.6073,0,1
"TEA","2025-07-28",0.8839,0.8839,0,0.5941,0.5941,0,1
"TEA","2025-08-13",0.875,0.875,0,0.4579,0.4579,0,1
"TEA","2025-08-29",0.8603,0.8603,0,0.5203,0.5203,0,1
"TEA","2025-09-14",0.8229,0.8229,0,0.4509,0.4509,0,1
"TEA","2025-09-30",0.7812,0.7812,0,0.3939,0.3939,0,1
"TEA","2025-10-16",0.6393,0.6393,0,0.2766,0.2766,0,1
"TEA","2025-11-01",0.6041,0.6041,0,0.2641,0.2641,0,1
"TEA","2025-11-17",0.6219,0.6219,0,0.2705,0.2705,0,1
"TEA","2025-12-03",0.4024,0.4024,0,0.2095,0.2095,0,1
"TEA","2025-12-19",0.638,0.638,0,0.2313,0.2313,0,1
"OSBS","2015-12-19",0.703371,0.7107,0.0461648020518322,0.294767,0.2993,0.0326945584543553,100
"OSBS","2016-01-01",0.690531,0.69065,0.0478703630188403,0.288568,0.2912,0.0244483040662777,100
"OSBS","2016-01-17",0.672659,0.6753,0.0418046710816199,0.285468,0.2898,0.0311049441651187,100
"OSBS","2016-02-02",0.617872,0.6116,0.0534762423980042,0.296349,0.30345,0.0397030530719279,100
"OSBS","2016-02-18",0.58695,0.5776,0.0549049086138843,0.265503,0.27295,0.0458000451126768,100
"OSBS","2016-03-05",0.613678,0.6036,0.063455285425919,0.33071,0.331,0.0410416701276725,100
"OSBS","2016-03-21",0.665588,0.6567,0.0887369592410825,0.343064,0.3173,0.0700535228567876,100
"OSBS","2016-04-06",0.685318,0.68525,0.0840854860582762,0.367869,0.3455,0.0835335433683785,100
"OSBS","2016-04-22",0.676479,0.6595,0.0864953251437161,0.394985,0.37405,0.0786673091589069,100
"OSBS","2016-05-08",0.687354,0.6786,0.083760953054306,0.451576,0.42235,0.0930667775027559,100
"OSBS","2016-05-24",0.692846,0.6823,0.0742734633471185,0.452509,0.4313,0.0795106512082221,100
"OSBS","2016-06-09",0.664901,0.6488,0.091446489839908,0.401594,0.39495,0.0735471192604792,100
"OSBS","2016-06-25",0.678134,0.7,0.105747681608897,0.429861,0.4068,0.107134355273171,100
"OSBS","2016-07-11",0.706877,0.69945,0.0624214461575831,0.361746,0.3383,0.0588081994901453,100
"OSBS","2016-07-27",0.663342,0.6819,0.12038408245732,0.367543,0.36175,0.100784008727335,100
"OSBS","2016-08-12",0.701789,0.70665,0.072839162647243,0.414545,0.4076,0.0649484681120426,100
"OSBS","2016-08-28",0.729626,0.7134,0.0664059669644592,0.348788,0.34205,0.0465588197115143,100
"OSBS","2016-09-13",0.751996,0.7592,0.0431713707978523,0.424911,0.425,0.0511440151124076,100
"OSBS","2016-09-29",0.747825,0.7468,0.0505789299665943,0.344854,0.3406,0.0319750073487012,100
"OSBS","2016-10-15",0.726931,0.7273,0.053129802352162,0.385485,0.3776,0.0433053718061943,100
"OSBS","2016-10-31",0.70313,0.70405,0.0501119161618685,0.345338,0.3356,0.0467596752371403,100
"OSBS","2016-12-02",0.683179,0.67585,0.0551083144563706,0.323425,0.32205,0.0430608293609462,100
"OSBS","2016-12-18",0.670313,0.66805,0.0568050852308207,0.311993,0.3153,0.0450422411282852,100
"OSBS","2017-01-01",0.596578,0.59455,0.0459693872225437,0.29455,0.29555,0.0350874506329427,100
"OSBS","2017-01-17",0.62637,0.612,0.0568608944102299,0.304505,0.30855,0.0436767357694545,100
"OSBS","2017-02-02",0.629794,0.6241,0.051885993555802,0.312592,0.3152,0.0404880695234704,100
