"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","evi_mean","evi_median","evi_sd","n_pixels"
"KONA",2025-12-03,0.351191780821918,0.3456,0.0760998585034514,0.167714611872146,0.1661,0.0350244261582633,219
"KONA",2025-12-19,0.359240182648402,0.3538,0.0679347152339026,0.175334703196347,0.1704,0.0254319451878018,219
"OAES",2015-12-19,0.30552380952381,0.3004,0.0462605917181047,0.146707142857143,0.1359,0.0313873626337264,42
"OAES",2016-01-01,0.267830952380952,0.26975,0.0270005464090622,0.130557142857143,0.12635,0.0193982290222228,42
"OAES",2016-01-17,0.270771428571429,0.2641,0.0394666718656807,0.1343,0.1268,0.0263764677085558,42
"OAES",2016-02-02,0.289378571428571,0.27805,0.0448316826978328,0.141747619047619,0.13085,0.034650746925362,42
"OAES",2016-02-18,0.283721428571429,0.27125,0.0530037252980428,0.155054761904762,0.1415,0.0386176138403503,42
"OAES",2016-03-05,0.323730952380952,0.30955,0.0594564176851322,0.168178571428571,0.1578,0.0384626999275179,42
"OAES",2016-03-21,0.36192619047619,0.34385,0.0551675941442995,0.209054761904762,0.1962,0.041850035419054,42
"OAES",2016-04-06,0.501411904761905,0.501,0.0406042182260268,0.241854761904762,0.2421,0.0256780460693941,42
"OAES",2016-04-22,0.536366666666667,0.53965,0.0390514836335797,0.276257142857143,0.2722,0.022831558634627,42
"OAES",2016-05-08,0.516042857142857,0.52055,0.0437759826280606,0.299330952380952,0.2999,0.0274642160806477,42
"OAES",2016-05-24,0.538466666666667,0.5433,0.0514046532327934,0.300909523809524,0.3015,0.0319402781844401,42
"OAES",2016-06-09,0.538254761904762,0.55685,0.0622436173723898,0.289245238095238,0.2859,0.0283027121201584,42
"OAES",2016-06-25,0.452316666666667,0.45655,0.0410317361804706,0.272178571428571,0.27365,0.0258920699387725,42
"OAES",2016-07-11,0.412571428571429,0.4083,0.0412215447203149,0.232614285714286,0.2292,0.029326418385664,42
"OAES",2016-07-27,0.386042857142857,0.37875,0.0407104417770971,0.230114285714286,0.23085,0.0256625433736444,42
"OAES",2016-08-12,0.367433333333333,0.3583,0.0440900003411352,0.19887619047619,0.1987,0.0235336065827595,42
"OAES",2016-08-28,0.449538095238095,0.4515,0.0369491935446562,0.22662380952381,0.2252,0.0177641569723543,42
"OAES",2016-09-13,0.517697619047619,0.52085,0.0427194619958771,0.279352380952381,0.2728,0.0257264620158182,42
"OAES",2016-09-29,0.521395238095238,0.5238,0.0331698875516006,0.272547619047619,0.27045,0.0162195040388407,42
"OAES",2016-10-15,0.499459523809524,0.51005,0.0366253148460541,0.27172380952381,0.2673,0.0297058654758644,42
"OAES",2016-10-31,0.448666666666667,0.4536,0.0512007844198041,0.223240476190476,0.21085,0.0378470932577443,42
"OAES",2016-11-16,0.389271428571429,0.3746,0.05751957158205,0.197116666666667,0.1825,0.044303371653153,42
"OAES",2016-12-02,0.344052380952381,0.3288,0.0654660375107852,0.175695238095238,0.15835,0.049489569989512,42
"OAES",2016-12-18,0.297152380952381,0.29135,0.0460937180953255,0.147895238095238,0.1362,0.0331664166934475,42
"OAES",2017-01-01,0.271957142857143,0.26555,0.0345357442465342,0.133404761904762,0.1248,0.0229041262911607,42
"OAES",2017-01-17,0.277452380952381,0.2704,0.0293992055483771,0.135447619047619,0.1289,0.0204402787210155,42
"OAES",2017-02-02,0.262285714285714,0.2535,0.0363766379829248,0.145595238095238,0.1383,0.0223859489072613,42
"OAES",2017-02-18,0.28247380952381,0.27815,0.0359117282257197,0.136535714285714,0.1297,0.0232941196539591,42
"OAES",2017-03-06,0.288861904761905,0.2826,0.0476985756927045,0.147728571428571,0.13785,0.0300020266446695,42
"OAES",2017-03-22,0.36587380952381,0.3736,0.0320645618494465,0.181785714285714,0.18145,0.0196807888428628,42
"OAES",2017-04-07,0.375019047619048,0.3807,0.0381088635621384,0.204204761904762,0.2058,0.0212325446515709,42
"OAES",2017-04-23,0.478778571428571,0.48875,0.0536421818717154,0.27425,0.2752,0.0325174268474688,42
"OAES",2017-05-09,0.51502380952381,0.5256,0.0591560763615997,0.308411904761905,0.30885,0.0311652965408403,42
"OAES",2017-05-25,0.501938095238095,0.5136,0.0565115440500217,0.293559523809524,0.29765,0.0304763647688468,42
"OAES",2017-06-10,0.509683333333333,0.51495,0.0511671908820899,0.304992857142857,0.305,0.029735823782567,42
"OAES",2017-06-26,0.466066666666667,0.45905,0.043846509812803,0.278407142857143,0.2806,0.0328788640897576,42
"OAES",2017-07-12,0.419754761904762,0.4253,0.0457559496458188,0.242714285714286,0.2414,0.0336484375850704,42
"OAES",2017-07-28,0.415392857142857,0.4184,0.0593812501936803,0.239416666666667,0.2375,0.0420571325505435,42
"OAES",2017-08-13,0.470597619047619,0.46155,0.0518281517253507,0.268354761904762,0.2629,0.0448499514771522,42
"OAES",2017-08-29,0.540171428571429,0.54655,0.0473813191845215,0.306857142857143,0.3004,0.0351793810373948,42
"OAES",2017-09-14,0.548133333333333,0.5556,0.0333735302346815,0.29762380952381,0.2965,0.0224306281190807,42
"OAES",2017-09-30,0.526378571428571,0.52435,0.0296562380696877,0.287047619047619,0.28335,0.0213971531967341,42
"OAES",2017-10-16,0.503035714285714,0.508,0.0330182050407271,0.255864285714286,0.2548,0.0201552126215234,42
"OAES",2017-11-01,0.392745238095238,0.3838,0.0540775649003511,0.205033333333333,0.1938,0.0406699185691681,42
"OAES",2017-11-17,0.330152380952381,0.32115,0.0496226405747158,0.16227619047619,0.1516,0.0381363203714652,42
"OAES",2017-12-03,0.318566666666667,0.3037,0.0646433693680337,0.159059523809524,0.14325,0.0504081490678902,42
"OAES",2017-12-19,0.300111904761905,0.2911,0.0446828837332867,0.1484,0.1355,0.0328661216333706,42
"OAES",2018-01-01,0.290302380952381,0.28115,0.0458609961710663,0.14152619047619,0.1288,0.0317830915281189,42
"OAES",2018-01-17,0.257509523809524,0.25875,0.0246199880081979,0.132457142857143,0.1268,0.0172738932137368,42
"OAES",2018-02-02,0.2723,0.27075,0.0227587881712623,0.139397619047619,0.1369,0.0147709914804237,42
"OAES",2018-02-18,0.241035714285714,0.23835,0.0214800851775185,0.1274,0.12385,0.012557380494277,42
"OAES",2018-03-06,0.247642857142857,0.24275,0.0278620219081165,0.130097619047619,0.1234,0.0191693160316071,42
"OAES",2018-03-22,0.278183333333333,0.2776,0.0246348545136879,0.135814285714286,0.13315,0.0180723825339373,42
"OAES",2018-04-07,0.266261904761905,0.2665,0.0169162925128691,0.152585714285714,0.1498,0.0112870003236741,42
"OAES",2018-04-23,0.339033333333333,0.3346,0.0346699255816536,0.182061904761905,0.1807,0.0203407551048286,42
"OAES",2018-05-09,0.482107142857143,0.4792,0.0602552756231197,0.256409523809524,0.25495,0.0250012566466978,42
"OAES",2018-05-25,0.442059523809524,0.4504,0.0474733407063005,0.277609523809524,0.28065,0.0289637351849735,42
"OAES",2018-06-10,0.418878571428571,0.4089,0.0404428928045116,0.236733333333333,0.2389,0.0249889406432435,42
"OAES",2018-06-26,0.452304761904762,0.45485,0.0377766733572707,0.268161904761905,0.2647,0.0243770378998597,42
"OAES",2018-07-12,0.512895238095238,0.51955,0.0431953867928721,0.284195238095238,0.28005,0.0235040209573052,42
"OAES",2018-07-28,0.4376,0.44005,0.0415100458014566,0.262209523809524,0.2603,0.0271688560000799,42
"OAES",2018-08-13,0.489602380952381,0.4999,0.049132918219147,0.262654761904762,0.25615,0.0270035156011208,42
"OAES",2018-08-29,0.450104761904762,0.4491,0.0443374034267328,0.232247619047619,0.22865,0.019495580963891,42
"OAES",2018-09-14,0.532340476190476,0.5473,0.047122306144257,0.261719047619048,0.26135,0.0241766389773595,42
"OAES",2018-09-30,0.507171428571429,0.51195,0.0334980908499624,0.269647619047619,0.2677,0.0254176934542508,42
"OAES",2018-10-16,0.506533333333333,0.5059,0.0320643078421845,0.240919047619048,0.2396,0.019514800363242,42
"OAES",2018-11-01,0.437371428571429,0.437,0.0351017634586841,0.198247619047619,0.2009,0.0276996014596251,42
"OAES",2018-11-17,0.340778571428571,0.33875,0.045973255935642,0.169216666666667,0.1578,0.0341537336220391,42
"OAES",2018-12-03,0.326257142857143,0.3211,0.0395452944557105,0.16227619047619,0.15245,0.0314242007836264,42
"OAES",2018-12-19,0.287597619047619,0.28235,0.0269048412371766,0.164169047619048,0.1576,0.0238443375503953,42
"OAES",2019-01-01,0.288883333333333,0.28915,0.0246981476215314,0.154088095238095,0.1487,0.0173349105308525,42
"OAES",2019-01-17,0.283430952380952,0.2774,0.037390813323891,0.143659523809524,0.13405,0.026501440913645,42
"OAES",2019-02-02,0.266778571428571,0.26425,0.0284369952763725,0.13427380952381,0.13035,0.0181666950633242,42
"OAES",2019-02-18,0.269361904761905,0.2649,0.0252935155324583,0.127454761904762,0.12295,0.0167226909140049,42
"OAES",2019-03-06,0.280166666666667,0.2749,0.0330670469424764,0.135419047619048,0.1286,0.0211086878206551,42
"OAES",2019-03-22,0.318038095238095,0.32235,0.0373291094964183,0.157502380952381,0.15365,0.0239579050358122,42
"OAES",2019-04-07,0.427492857142857,0.4218,0.0413355064572415,0.216759523809524,0.21555,0.0321532159717918,42
"OAES",2019-04-23,0.474671428571429,0.4741,0.0395066359706099,0.26407619047619,0.25875,0.0272521631231296,42
"OAES",2019-05-09,0.570816666666667,0.57655,0.0439180940358281,0.344197619047619,0.34295,0.0321636705229654,42
"OAES",2019-05-25,0.584716666666667,0.60095,0.0515652838248269,0.313509523809524,0.3133,0.031375956380517,42
"OAES",2019-06-10,0.544338095238095,0.5535,0.037026667728985,0.30322380952381,0.3047,0.029341835691022,42
"OAES",2019-06-26,0.529933333333333,0.52925,0.0394855247738544,0.324183333333333,0.31955,0.0302666919612372,42
"OAES",2019-07-12,0.555911904761905,0.5482,0.0430807987469317,0.314261904761905,0.3126,0.0319379348751335,42
"OAES",2019-07-28,0.430509523809524,0.4393,0.0424158208491159,0.266554761904762,0.265,0.0318912343823461,42
"OAES",2019-08-13,0.399064285714286,0.4073,0.0431010600369251,0.251595238095238,0.2473,0.0320812075709475,42
"OAES",2019-08-29,0.447007142857143,0.4436,0.0446186955940632,0.253928571428571,0.249,0.0312896872725939,42
"OAES",2019-09-14,0.4458,0.4459,0.0473937836821172,0.257069047619048,0.25455,0.0316446850474732,42
"OAES",2019-09-30,0.467876190476191,0.46155,0.0395426648837578,0.265430952380952,0.2635,0.0260764961743211,42
"OAES",2019-10-16,0.356719047619048,0.3627,0.0254069631140875,0.199085714285714,0.19805,0.0156451125607433,42
"OAES",2019-11-01,0.311621428571429,0.31425,0.019529471608931,0.171288095238095,0.1719,0.00946761366335326,42
"OAES",2019-11-17,0.272645238095238,0.27225,0.0142652434922488,0.149119047619048,0.1525,0.0115541194869894,42
"OAES",2019-12-03,0.253733333333333,0.255,0.0141032718339669,0.128047619047619,0.1274,0.00665407405353083,42
"OAES",2019-12-19,0.24987380952381,0.2514,0.013055361659502,0.128635714285714,0.12635,0.00658882355347412,42
"OAES",2020-01-01,0.24627380952381,0.2483,0.0155596736363637,0.123830952380952,0.12265,0.00840471668085736,42
"OAES",2020-01-17,0.244514285714286,0.24555,0.0140642874396348,0.118245238095238,0.11685,0.00823292623143023,42
"OAES",2020-02-02,0.238595238095238,0.24255,0.0139820782917477,0.115204761904762,0.1147,0.00580647041862919,42
"OAES",2020-02-18,0.24432380952381,0.24755,0.0166756403252024,0.119157142857143,0.1178,0.00863032494815817,42
"OAES",2020-03-05,0.28452380952381,0.2856,0.0306465277508292,0.142757142857143,0.142,0.0160032335582706,42
"OAES",2020-03-21,0.344169047619048,0.3506,0.0320770983428246,0.187745238095238,0.1914,0.0195665618498717,42
"OAES",2020-04-06,0.406435714285714,0.4117,0.0403047949784866,0.175885714285714,0.1827,0.0253077022058654,42
"OAES",2020-04-22,0.443257142857143,0.45205,0.0498422004704366,0.263802380952381,0.26635,0.0299034420736365,42
"OAES",2020-05-08,0.515523809523809,0.5243,0.0546884515812349,0.301811904761905,0.2994,0.0285915321114227,42
"OAES",2020-05-24,0.475116666666667,0.47485,0.0422176931852769,0.293202380952381,0.28745,0.0276693322184022,42
"OAES",2020-06-09,0.428340476190476,0.4222,0.0561529099631416,0.27717619047619,0.271,0.0425663029988185,42
"OAES",2020-06-25,0.439897619047619,0.4292,0.0498399804647773,0.279507142857143,0.2716,0.0415545330382604,42
"OAES",2020-07-11,0.396745238095238,0.3957,0.049324382741893,0.231907142857143,0.22965,0.0323095952889415,42
"OAES",2020-07-27,0.423071428571429,0.4131,0.0532668445164408,0.26252380952381,0.25475,0.0354443900375442,42
"OAES",2020-08-12,0.39457619047619,0.3942,0.0413704785136773,0.23755,0.2389,0.0293960861008533,42
"OAES",2020-08-28,0.382859523809524,0.388,0.0440455310959445,0.20992619047619,0.2132,0.0290714515861986,42
"OAES",2020-09-13,0.436416666666667,0.43135,0.0338010673569866,0.240478571428571,0.2349,0.020601474440654,42
"OAES",2020-09-29,0.391547619047619,0.3912,0.0263643258423125,0.217295238095238,0.21705,0.0153264787991552,42
"OAES",2020-10-15,0.33485,0.33015,0.0186824327292493,0.172883333333333,0.17235,0.00949895800875194,42
"OAES",2020-10-31,0.29827619047619,0.30175,0.015159168674095,0.15652619047619,0.15585,0.00673922118695746,42
"OAES",2020-11-16,0.29617380952381,0.30105,0.0182487561824563,0.152292857142857,0.1529,0.00637358852311796,42
"OAES",2020-12-02,0.294919047619048,0.29865,0.0193425253489746,0.146628571428571,0.14605,0.0073939753232033,42
"OAES",2020-12-18,0.288369047619048,0.2874,0.0173874427367715,0.144930952380952,0.14585,0.00608386462924229,42
"OAES",2021-01-01,0.290438095238095,0.2964,0.0207983577257501,0.137240476190476,0.1387,0.00730105436835415,42
"OAES",2021-01-17,0.275238095238095,0.2794,0.0215991186855091,0.134840476190476,0.1369,0.00896793908738396,42
"OAES",2021-02-02,0.260759523809524,0.2591,0.0231532019544451,0.140895238095238,0.14035,0.0109071682041954,42
"OAES",2021-02-18,0.270880952380952,0.27425,0.0191566486973779,0.125947619047619,0.1256,0.013548327915826,42
"OAES",2021-03-06,0.287230952380952,0.28275,0.0334389395334186,0.15262380952381,0.14955,0.0191001571890328,42
"OAES",2021-03-22,0.344640476190476,0.3459,0.0347747178945532,0.187669047619048,0.1909,0.0230624548446407,42
"OAES",2021-04-07,0.352288095238095,0.35825,0.0334295560944748,0.207390476190476,0.2087,0.0215084193330597,42
"OAES",2021-04-23,0.457207142857143,0.46565,0.0396221014503894,0.25492619047619,0.2583,0.0238438626303199,42
"OAES",2021-05-09,0.45552380952381,0.4588,0.0374542440170625,0.282202380952381,0.28565,0.0220899545439499,42
"OAES",2021-05-25,0.504459523809524,0.51035,0.0501510890844165,0.304204761904762,0.3022,0.0354775294901211,42
"OAES",2021-06-10,0.458242857142857,0.4544,0.032938176700002,0.272359523809524,0.2666,0.0209109267681826,42
"OAES",2021-06-26,0.519409523809524,0.5241,0.0445405149056496,0.276566666666667,0.2745,0.0321029720276508,42
"OAES",2021-07-12,0.527628571428571,0.53485,0.0377683328814116,0.295702380952381,0.2959,0.01782105480023,42
"OAES",2021-07-28,0.56852380952381,0.5765,0.0359217564995312,0.330378571428571,0.33155,0.019998628437291,42
"OAES",2021-08-13,0.580854761904762,0.57975,0.0349477114808224,0.344419047619048,0.3379,0.0275372230395402,42
"OAES",2021-08-29,0.534992857142857,0.5498,0.0459970274376622,0.306057142857143,0.30855,0.0293009792798736,42
"OAES",2021-09-14,0.443888095238095,0.4458,0.0404422696184716,0.254702380952381,0.25495,0.0196719868687311,42
"OAES",2021-09-30,0.410802380952381,0.41455,0.02947855349477,0.23547619047619,0.23345,0.0159697703684609,42
"OAES",2021-10-16,0.3843,0.37895,0.0331292369586656,0.219992857142857,0.21925,0.016750367929809,42
"OAES",2021-11-01,0.356885714285714,0.36015,0.0282119985841397,0.182969047619048,0.1826,0.0132789304611779,42
"OAES",2021-11-17,0.2997,0.29635,0.0223712140822128,0.158761904761905,0.1562,0.0156255411985251,42
"OAES",2021-12-03,0.274719047619048,0.272,0.0227564650486378,0.16252619047619,0.1593,0.0159161684861623,42
"OAES",2021-12-19,0.272430952380952,0.2692,0.0191848325265259,0.163228571428571,0.1616,0.0136152225730719,42
"OAES",2022-01-01,0.256864285714286,0.25345,0.0138026123619385,0.146995238095238,0.1463,0.0100646920246813,42
"OAES",2022-01-17,0.259078571428571,0.25485,0.02090814447115,0.148285714285714,0.1486,0.014484854519565,42
"OAES",2022-02-02,0.27012380952381,0.26925,0.016493233047316,0.149035714285714,0.1482,0.01146895749677,42
"OAES",2022-02-18,0.254704761904762,0.25485,0.0116934618459175,0.143095238095238,0.1421,0.00701687695039965,42
"OAES",2022-03-06,0.234757142857143,0.2333,0.0126533547630493,0.147688095238095,0.1469,0.00809830462175918,42
"OAES",2022-03-22,0.255047619047619,0.2548,0.0163047986067732,0.146407142857143,0.14395,0.0111924058064025,42
"OAES",2022-04-07,0.25912619047619,0.25785,0.0123721768797298,0.162845238095238,0.1619,0.00696294030900783,42
"OAES",2022-04-23,0.312095238095238,0.31605,0.0262215137177327,0.200866666666667,0.1995,0.0161911096753844,42
"OAES",2022-05-09,0.375835714285714,0.37835,0.0375796443435744,0.235119047619048,0.2338,0.0228370178534042,42
"OAES",2022-05-25,0.432745238095238,0.42975,0.0349631597220103,0.242238095238095,0.2422,0.0257414248319892,42
"OAES",2022-06-10,0.508592857142857,0.5094,0.0392718380625145,0.311085714285714,0.3008,0.0406733422102306,42
"OAES",2022-06-26,0.436335714285714,0.4394,0.0441107852605983,0.298988095238095,0.2964,0.0281907025183572,42
"OAES",2022-07-12,0.452721428571429,0.45115,0.0431615204399694,0.27567380952381,0.2751,0.0305257113500447,42
"OAES",2022-07-28,0.42005,0.4229,0.0393952903586079,0.236007142857143,0.2347,0.0242250867033324,42
"OAES",2022-08-13,0.44652380952381,0.4455,0.0529432959874205,0.232809523809524,0.226,0.0357034042888979,42
"OAES",2022-08-29,0.455819047619048,0.45065,0.034133884445863,0.272985714285714,0.2737,0.0230411357637212,42
"OAES",2022-09-14,0.419188095238095,0.42365,0.025856991340089,0.238354761904762,0.23675,0.0179065079105806,42
"OAES",2022-09-30,0.3507,0.35005,0.0299392718682335,0.197495238095238,0.197,0.0180735212920213,42
"OAES",2022-10-16,0.32287619047619,0.32875,0.0248991312369142,0.177495238095238,0.179,0.00899099691645393,42
"OAES",2022-11-01,0.326754761904762,0.3342,0.022605386821653,0.159566666666667,0.16035,0.00832925103260958,42
"OAES",2022-11-17,0.29822619047619,0.29835,0.0229647456165124,0.142097619047619,0.13955,0.0105430705041849,42
"OAES",2022-12-03,0.244266666666667,0.2401,0.0133922195589621,0.127388095238095,0.1285,0.00468418212039732,42
"OAES",2022-12-19,0.244490476190476,0.2443,0.0157971101019329,0.112819047619048,0.1122,0.00839326786253788,42
"OAES",2023-01-01,0.260757142857143,0.2594,0.0281688648641579,0.1167,0.11195,0.0171268153746705,42
"OAES",2023-01-17,0.251878571428571,0.2515,0.0244935983245626,0.120957142857143,0.1174,0.0140693429537355,42
"OAES",2023-02-02,0.250192857142857,0.2479,0.0217812113356302,0.116457142857143,0.11285,0.0124931814155376,42
"OAES",2023-02-18,0.260592857142857,0.2591,0.0206918906332673,0.131490476190476,0.1256,0.0200085568222492,42
"OAES",2023-03-06,0.258069047619048,0.26795,0.0231629170421196,0.14272619047619,0.1421,0.0119412190316916,42
"OAES",2023-03-22,0.288583333333333,0.2864,0.0271475634864721,0.150378571428571,0.14935,0.0155715897603779,42
"OAES",2023-04-07,0.317021428571429,0.3153,0.0269901837233762,0.180952380952381,0.17925,0.0199806642885644,42
"OAES",2023-04-23,0.431871428571429,0.43255,0.0368495774587039,0.215590476190476,0.2072,0.0281427875742727,42
"OAES",2023-05-09,0.520490476190476,0.52175,0.0486991200878279,0.278921428571429,0.2785,0.0275716055400433,42
"OAES",2023-05-25,0.546335714285714,0.55235,0.0496413666083605,0.322809523809524,0.3213,0.0350787949950436,42
"OAES",2023-06-10,0.592235714285714,0.59205,0.0365953003875219,0.336071428571429,0.3364,0.0322160941881333,42
"OAES",2023-06-26,0.6237,0.6161,0.0450221354771942,0.37727619047619,0.3604,0.0472348455993253,42
"OAES",2023-07-12,0.607471428571429,0.5999,0.0607538266815021,0.373035714285714,0.37035,0.0405844967482242,42
"OAES",2023-07-28,0.523195238095238,0.51705,0.0422072121474399,0.328435714285714,0.3236,0.0368891009181645,42
"OAES",2023-08-13,0.536759523809524,0.5246,0.0416366750829462,0.299478571428571,0.2958,0.0309468429826426,42
"OAES",2023-08-29,0.411542857142857,0.4173,0.0366782060820009,0.260054761904762,0.2607,0.0270625580820056,42
"OAES",2023-09-14,0.438811904761905,0.4419,0.0385762166232812,0.228204761904762,0.2298,0.019391322580096,42
"OAES",2023-09-30,0.389054761904762,0.39385,0.0350759747000912,0.220609523809524,0.2241,0.0194795052965156,42
"OAES",2023-10-16,0.369609523809524,0.36455,0.0325946562246307,0.192902380952381,0.18915,0.0155992258734636,42
"OAES",2023-11-01,0.318102380952381,0.32125,0.0224408652510813,0.1635,0.16145,0.0120770493892846,42
"OAES",2023-11-17,0.338828571428571,0.3422,0.025714428764604,0.151230952380952,0.15125,0.00985748417157233,42
"OAES",2023-12-03,0.312697619047619,0.31355,0.0272393768785078,0.144314285714286,0.144,0.0129405502093711,42
"OAES",2023-12-19,0.288316666666667,0.2873,0.0312041813697996,0.141690476190476,0.14325,0.0195365424896689,42
"OAES",2024-01-01,0.293285714285714,0.2975,0.0275175471417215,0.130369047619048,0.12745,0.0167649094633628,42
"OAES",2024-01-17,0.264769047619048,0.2629,0.0303245733735919,0.119007142857143,0.1202,0.0123764606008133,42
"OAES",2024-02-02,0.27675,0.2783,0.032704957854929,0.133130952380952,0.13,0.0187527102183728,42
"OAES",2024-02-18,0.27942619047619,0.27505,0.0337061915100056,0.141619047619048,0.1426,0.0156476638651494,42
"OAES",2024-03-05,0.322352380952381,0.3227,0.0454875980851776,0.187804761904762,0.18375,0.0328056728614602,42
"OAES",2024-03-21,0.365885714285714,0.3603,0.0472021938898388,0.211780952380952,0.2074,0.0332481522545109,42
"OAES",2024-04-06,0.404940476190476,0.40235,0.0507189773475604,0.2182,0.2192,0.0301646619286259,42
"OAES",2024-04-22,0.443307142857143,0.4414,0.0493040511513031,0.264452380952381,0.26265,0.0302335642759326,42
"OAES",2024-05-08,0.548483333333333,0.55665,0.0513616062199766,0.319788095238095,0.3227,0.0322571467020343,42
"OAES",2024-05-24,0.489783333333333,0.495,0.0390003559500121,0.322140476190476,0.3217,0.0276292003496814,42
"OAES",2024-06-09,0.46225,0.4519,0.0428806582698836,0.261330952380952,0.26315,0.0405941572636863,42
"OAES",2024-06-25,0.441957142857143,0.43915,0.0648488002892475,0.225221428571429,0.2165,0.0430232242201773,42
"OAES",2024-07-11,0.446038095238095,0.42955,0.0601553150435663,0.249616666666667,0.2411,0.0498695611578977,42
"OAES",2024-07-27,0.415861904761905,0.4087,0.0514456945619973,0.235090476190476,0.2315,0.0351381025177541,42
"OAES",2024-08-12,0.402609523809524,0.39675,0.0461177433158671,0.238252380952381,0.23245,0.0319812463194294,42
"OAES",2024-08-28,0.342930952380952,0.34175,0.0342657155548441,0.221414285714286,0.21945,0.0290496847002626,42
"OAES",2024-09-13,0.348435714285714,0.33975,0.0389586699166241,0.170464285714286,0.1705,0.0225645072195853,42
"OAES",2024-09-29,0.34092380952381,0.3364,0.0336634404682284,0.178892857142857,0.172,0.0211885195889033,42
"OAES",2024-10-15,0.310257142857143,0.3097,0.0319549770378777,0.1781,0.1757,0.0215625918167009,42
"OAES",2024-10-31,0.308411904761905,0.31345,0.0196672217386579,0.14217619047619,0.13405,0.0211253264893092,42
"OAES",2024-11-16,0.336647619047619,0.33675,0.0388802993445219,0.158440476190476,0.1544,0.0271769814681272,42
"OAES",2024-12-02,0.316780952380952,0.31205,0.0383417828389079,0.145547619047619,0.1432,0.0258973606160112,42
"OAES",2024-12-18,0.294416666666667,0.2946,0.0333565945260301,0.147657142857143,0.1451,0.0218423524916465,42
"OAES",2025-01-01,0.297380952380952,0.2999,0.0338954003505565,0.1333,0.13025,0.0190104592520962,42
"OAES",2025-01-17,0.277519047619048,0.27705,0.0265374216963585,0.12415,0.1228,0.0168271303873587,42
"OAES",2025-02-02,0.268797619047619,0.2673,0.0278664365657995,0.129404761904762,0.12855,0.0179781025665432,42
"OAES",2025-02-18,0.262252380952381,0.26275,0.0252604312005298,0.128854761904762,0.1242,0.0160015578872801,42
"OAES",2025-03-06,0.301742857142857,0.30255,0.0311408612664794,0.171514285714286,0.16865,0.0234941048280728,42
"OAES",2025-03-22,0.33895,0.3369,0.0331262349056513,0.202002380952381,0.20345,0.0206818936729719,42
"OAES",2025-04-07,0.451190476190476,0.464,0.0740120649674316,0.22802619047619,0.235,0.0315924354910399,42
"OAES",2025-04-23,0.530695238095238,0.5353,0.0668870141335224,0.282788095238095,0.2852,0.0400661234094825,42
"OAES",2025-05-09,0.543509523809524,0.5599,0.0623393146496432,0.309521428571429,0.3127,0.0386098719570987,42
"OAES",2025-05-25,0.540430952380952,0.543,0.0398413897304827,0.278761904761905,0.27955,0.0315541188404238,42
"OAES",2025-06-10,0.529204761904762,0.5228,0.0424393510006522,0.342102380952381,0.33255,0.0404240600180034,42
"OAES",2025-06-26,0.580730952380952,0.57305,0.0446325020371392,0.339219047619048,0.335,0.0445437205784753,42
"OAES",2025-07-12,0.60352380952381,0.61685,0.0435835324099446,0.359028571428571,0.3607,0.0347585629787601,42
"OAES",2025-07-28,0.611847619047619,0.61435,0.0352789250852178,0.354719047619048,0.351,0.0326605993559573,42
"OAES",2025-08-13,0.563219047619048,0.56225,0.038247590315267,0.340864285714286,0.3409,0.0320095475195164,42
"OAES",2025-08-29,0.586435714285714,0.5924,0.035352405799589,0.3144,0.31085,0.0211243126601992,42
"OAES",2025-09-14,0.568878571428571,0.5804,0.0390513641478995,0.295221428571429,0.30125,0.0193365638195733,42
"OAES",2025-09-30,0.480895238095238,0.4882,0.0275834516701498,0.294340476190476,0.29725,0.0174579922227798,42
"OAES",2025-10-16,0.441109523809524,0.44375,0.0272274414079136,0.244311904761905,0.2502,0.0162533779210467,42
"OAES",2025-11-01,0.370378571428571,0.3733,0.0317741230480148,0.201145238095238,0.2009,0.0124693028416412,42
"OAES",2025-11-17,0.36232380952381,0.3638,0.0239003603353162,0.167180952380952,0.16585,0.0139380552602112,42
"OAES",2025-12-03,0.317752380952381,0.31895,0.0249723870734061,0.179878571428571,0.1799,0.0245442610222618,42
"OAES",2025-12-19,0.303038095238095,0.30045,0.0321637726247112,0.160219047619048,0.1548,0.0253540128934762,42
"HARV",2015-12-19,0.668099462365591,0.6653,0.0449118301363446,0.265245161290323,0.26895,0.0382631514677518,186
"HARV",2016-01-01,0.666916129032258,0.6752,0.0687988895107151,0.269032795698925,0.2708,0.0318865158272471,186
"HARV",2016-01-17,0.593141397849462,0.61,0.0827573944189184,0.268488172043011,0.26725,0.033675156772724,186
"HARV",2016-02-02,0.596261290322581,0.6094,0.0589700795085524,0.325063440860215,0.3366,0.0435958956286489,186
"HARV",2016-02-18,0.329291935483871,0.33085,0.170609305184955,0.154713440860215,0.127,0.0709299485559558,186
"HARV",2016-03-05,0.619914516129032,0.61005,0.0513374238294081,0.266890860215054,0.2647,0.0270933276379863,186
"HARV",2016-03-21,0.600851612903226,0.59395,0.0569576459293826,0.261469892473118,0.26315,0.0266747548835314,186
"HARV",2016-04-06,0.603562903225806,0.5974,0.0481388865697408,0.290404301075269,0.2911,0.0267880123006986,186
"HARV",2016-04-22,0.623686559139785,0.6197,0.0489581661685052,0.269419892473118,0.2688,0.0228899265460961,186
